Device;Device serial;ID;Date/Time;Value;Unit;Mode;Value2;Unit2;Mode2;Measurement;Calibration;Additional;Sensor;Sensor serial;User
Multi 3620 IDS; 22490970;4;21.08.2024 15:09:43;1,4;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:09:48;1,4;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:09:53;1,4;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:09:58;1,4;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:10:03;1,5;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:10:08;1,4;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:10:13;1,4;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:10:18;1,5;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:10:23;7,5;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:10:28;50,8;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:10:33;120,2;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:10:38;145,4;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:10:43;144,2;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:10:48;118,5;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:10:53;96,6;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:10:58;70,3;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:11:03;55,4;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:11:08;43,0;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:11:13;31,5;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:11:18;23,2;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:11:23;19,1;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:11:28;15,2;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:11:33;10,9;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:11:38;9,2;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:11:43;7,6;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:11:48;6,0;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:11:53;5,4;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:11:58;4,5;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:12:03;4,1;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:12:08;3,7;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:12:13;3,3;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:12:18;3,0;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:12:23;2,8;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:12:28;2,6;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:12:33;2,4;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:12:38;2,3;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:12:43;2,2;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:12:48;2,1;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:12:53;2,1;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:12:58;2,0;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:13:03;2,0;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:13:08;1,9;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:13:13;1,9;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:13:18;1,8;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:13:23;1,8;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:13:28;1,8;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:13:33;1,8;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:13:38;1,7;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:13:43;1,7;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:13:48;1,7;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:13:53;1,7;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:13:58;1,7;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:14:03;1,7;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:14:08;1,6;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:28:18;0,1;µS/cm;Cond;9,2;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:28:23;0,1;µS/cm;Cond;9,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:28:28;1,1;µS/cm;Cond;5,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:28:33;3,9;µS/cm;Cond;1,2;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:28:38;3,7;µS/cm;Cond;0,9;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:28:43;3,8;µS/cm;Cond;0,8;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:28:48;3,9;µS/cm;Cond;0,8;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:28:53;3,9;µS/cm;Cond;0,8;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:28:58;4,1;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:29:03;3,7;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:29:08;4,1;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:29:13;4,1;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:29:18;4,1;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:29:23;4,2;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:29:28;4,2;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:29:33;4,2;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:29:38;4,1;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:29:43;4,0;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:29:48;4,0;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:29:53;4,2;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:29:58;4,1;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:30:03;4,6;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:30:08;6,0;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:30:13;7,3;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:30:18;9,2;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:30:23;12,6;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:30:28;14,2;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:30:33;14,3;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:30:38;14,4;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:30:43;13,7;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:30:48;12,9;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:30:53;12,4;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:30:58;10,2;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:31:03;9,5;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:31:08;9,2;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:31:13;8,6;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:31:18;7,7;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:31:23;7,8;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:31:28;6,8;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:31:33;6,9;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:31:38;6,6;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:31:43;6,2;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:31:48;5,7;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:31:53;6,1;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:31:58;5,1;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:32:03;5,5;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:32:08;5,5;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:32:13;5,0;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:32:18;5,0;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:32:23;4,9;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:32:28;4,9;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:32:33;4,9;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:32:38;4,9;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:32:43;4,7;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:32:48;4,8;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:32:53;4,4;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:32:58;4,6;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:33:03;4,7;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:33:08;4,4;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:33:13;4,4;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 09:33:18;4,4;µS/cm;Cond;0,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 13:29:11;1,5;µS/cm;Cond;-0,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 13:29:16;1,5;µS/cm;Cond;0,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 13:29:21;1,5;µS/cm;Cond;-0,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 13:29:26;1,5;µS/cm;Cond;-0,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 13:29:31;1,5;µS/cm;Cond;0,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 13:29:36;1,5;µS/cm;Cond;0,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 13:29:41;1,5;µS/cm;Cond;-0,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 13:29:46;1,5;µS/cm;Cond;-0,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 13:29:51;1,5;µS/cm;Cond;-0,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 13:29:56;1,5;µS/cm;Cond;-0,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 13:30:01;2,8;µS/cm;Cond;-0,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 13:30:06;22,6;µS/cm;Cond;-0,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 13:30:11;72,8;µS/cm;Cond;-0,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 13:30:16;76,5;µS/cm;Cond;-0,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 13:30:21;64,7;µS/cm;Cond;-0,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 13:30:26;45,9;µS/cm;Cond;-0,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 13:30:31;33,9;µS/cm;Cond;-0,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 13:30:36;23,0;µS/cm;Cond;-0,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 13:30:41;15,7;µS/cm;Cond;-0,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 13:30:46;11,0;µS/cm;Cond;-0,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 13:30:51;8,0;µS/cm;Cond;-0,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 13:30:56;6,7;µS/cm;Cond;-0,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 13:31:01;5,3;µS/cm;Cond;-0,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 13:31:06;4,2;µS/cm;Cond;-0,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 13:31:11;3,7;µS/cm;Cond;-0,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 13:31:16;3,2;µS/cm;Cond;-0,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 13:31:21;2,9;µS/cm;Cond;-0,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 13:31:26;2,6;µS/cm;Cond;-0,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 13:31:31;2,4;µS/cm;Cond;-0,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;22.08.2024 13:31:36;2,2;µS/cm;Cond;-0,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
