Device;Device serial;ID;Date/Time;Value;Unit;Mode;Value2;Unit2;Mode2;Measurement;Calibration;Additional;Sensor;Sensor serial;User
Multi 3620 IDS;22490970;4;23.08.2024 11:55;1,8;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 11:55;1,8;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 11:55;1,7;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 11:55;1,7;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 11:55;1,7;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 11:55;1,7;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 11:55;1,7;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 11:56;1,7;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 11:56;1,7;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:44;1,4;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:44;1,4;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:44;1,4;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:44;1,5;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:44;1,5;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:44;1,5;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:44;1,5;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:44;1,4;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:44;1,4;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:44;1,4;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:44;1,4;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:44;1,4;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:45;1,4;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:45;1,4;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:45;1,4;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:45;1,4;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:45;1,4;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:45;1,4;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:45;1,4;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:45;1,4;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:45;1,4;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:45;1,4;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:45;1,4;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:45;1,9;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:46;54,5;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:46;180,2;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:46;202;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:46;158,1;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:46;109;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:46;66,8;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:46;49,4;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:46;33,2;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:46;23,4;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:46;17;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:46;12,9;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:46;10,1;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:47;8,1;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:47;6,7;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:47;5,5;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:47;4,7;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:47;4,2;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:47;3,8;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:47;3,4;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:47;3,2;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:47;3;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:47;2,8;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:47;2,6;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:47;2,5;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:48;2,4;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:48;2,3;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:48;2,2;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:48;2,1;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:48;2,1;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:48;2;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:48;2;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:48;1,9;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:48;1,9;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:48;1,9;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:48;1,8;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:48;1,8;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:49;1,8;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:54;1,5;µS/cm;Cond;0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:54;1,5;µS/cm;Cond;0,2;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:54;1,5;µS/cm;Cond;0,2;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:54;1,5;µS/cm;Cond;0,2;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:54;0,8;µS/cm;Cond;0,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:54;0,1;µS/cm;Cond;1,3;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:54;0,1;µS/cm;Cond;2,6;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:54;0,1;µS/cm;Cond;3,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:55;0,1;µS/cm;Cond;4,6;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:55;0,1;µS/cm;Cond;5,5;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:55;3,4;µS/cm;Cond;3,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:55;3,5;µS/cm;Cond;1,9;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:55;3,6;µS/cm;Cond;1,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:55;3,6;µS/cm;Cond;1,2;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:55;3,6;µS/cm;Cond;1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:55;3,7;µS/cm;Cond;0,9;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:55;3,7;µS/cm;Cond;0,9;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:55;3,7;µS/cm;Cond;0,9;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:55;3,7;µS/cm;Cond;0,9;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:55;3,7;µS/cm;Cond;0,9;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:56;0,1;µS/cm;Cond;1,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:56;0,1;µS/cm;Cond;2;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:56;0,1;µS/cm;Cond;2,9;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:56;0,1;µS/cm;Cond;3,6;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:56;0,1;µS/cm;Cond;4,2;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:56;0,1;µS/cm;Cond;4,6;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:56;0,1;µS/cm;Cond;5,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:56;0,1;µS/cm;Cond;5,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:56;6,5;µS/cm;Cond;3,9;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:56;7,8;µS/cm;Cond;2,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:56;7,9;µS/cm;Cond;2,2;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:56;8;µS/cm;Cond;2;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:57;8;µS/cm;Cond;1,9;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:57;8,1;µS/cm;Cond;1,8;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:57;8,1;µS/cm;Cond;1,8;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:57;8,1;µS/cm;Cond;1,8;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:57;8,1;µS/cm;Cond;1,8;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:57;4,2;µS/cm;Cond;1,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:57;0,1;µS/cm;Cond;2;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:57;0,3;µS/cm;Cond;2,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:57;0,1;µS/cm;Cond;3;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:57;0,1;µS/cm;Cond;3,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:57;2,7;µS/cm;Cond;3,8;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:57;12,3;µS/cm;Cond;2,2;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:58;12,4;µS/cm;Cond;1,9;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:58;12,4;µS/cm;Cond;1,8;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:58;12,5;µS/cm;Cond;1,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:58;12,5;µS/cm;Cond;1,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:58;12,5;µS/cm;Cond;1,8;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:58;12,5;µS/cm;Cond;1,8;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:58;12,5;µS/cm;Cond;1,9;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:58;12,5;µS/cm;Cond;1,9;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:58;12,5;µS/cm;Cond;1,9;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:58;12,5;µS/cm;Cond;2;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:58;12,5;µS/cm;Cond;2;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:58;0,1;µS/cm;Cond;2,3;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:59;0,1;µS/cm;Cond;3,2;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:59;0,1;µS/cm;Cond;4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:59;0,1;µS/cm;Cond;4,3;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:59;0,1;µS/cm;Cond;4,3;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 13:59;5,6;µS/cm;Cond;3,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 14:44;1,5;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 14:44;1,5;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 14:44;1,5;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 14:44;1,5;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 14:44;1,5;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 14:44;21,1;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 14:44;224;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 14:44;231;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 14:44;175,8;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 14:44;121,1;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 14:44;69;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 14:44;49,3;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 14:45;32;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 14:45;22,1;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 14:45;16;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 14:45;11,6;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 14:45;9,2;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 14:45;7,3;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 14:45;6;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 14:45;5,1;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
